0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.939975,0.979080,1.000000,1.000000,0.907331,1.000000,0.979993,0.979690,0.984427,0.760000,0.481633,0.621461,0.675476,1.000000,0.900000,1.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.849410,0.979080,1.000000,1.000000,0.896811,1.000000,0.979993,0.980614,0.976911,0.580000,0.481633,0.600389,0.554167,1.000000,1.000000,1.000000
0.438972,0.018037,0.000000,0.000000,0.093711,0.000000,0.019202,0.019204,0.015050,0.400000,0.481633,0.341484,0.406667,0.100000,0.000000,0.000000
0.936164,0.979080,1.000000,1.000000,0.906773,1.000000,0.979993,0.979588,0.976911,0.540000,0.481633,0.620239,0.347500,0.900000,1.000000,1.000000
0.946468,0.979080,1.000000,1.000000,0.908524,1.000000,0.979993,0.979562,0.982431,0.680000,0.481633,0.624082,0.466667,1.000000,1.000000,1.000000
0.945633,0.979080,1.000000,1.000000,0.908347,1.000000,0.979993,0.979611,0.983397,0.820000,0.481633,0.623700,0.800000,1.000000,1.000000,1.000000
0.948738,0.979080,1.000000,1.000000,0.908909,1.000000,0.979993,0.979629,0.982370,0.780000,0.481633,0.624982,0.800000,1.000000,1.000000,1.000000
0.909586,0.979080,1.000000,1.000000,0.902708,1.000000,0.979993,0.980421,0.976917,0.660000,0.481633,0.611988,0.526976,1.000000,1.000000,1.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.456641,0.018037,0.000000,0.000000,0.094450,0.000000,0.019202,0.019204,0.016893,0.220000,0.481633,0.343065,0.390000,0.000000,0.000000,0.000000
0.199638,0.018037,0.000000,0.000000,0.083024,0.000000,0.019202,0.019203,0.020519,0.180000,0.481633,0.317866,0.354167,0.000000,0.000000,0.000000
0.472047,0.018037,0.000000,0.000000,0.095090,0.000000,0.019202,0.019204,0.019464,0.340000,0.481633,0.344435,0.300000,0.100000,0.000000,0.000000
0.909586,0.979080,1.000000,1.000000,0.902708,1.000000,0.979993,0.980421,0.976917,0.660000,0.481633,0.611988,0.526976,1.000000,1.000000,1.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.909586,0.979080,1.000000,1.000000,0.902708,1.000000,0.979993,0.980421,0.976917,0.660000,0.481633,0.611988,0.526976,1.000000,1.000000,1.000000
0.936164,0.979080,1.000000,1.000000,0.906773,1.000000,0.979993,0.979588,0.976911,0.540000,0.481633,0.620239,0.347500,0.900000,1.000000,1.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.849410,0.979080,1.000000,1.000000,0.896811,1.000000,0.979993,0.980614,0.976911,0.580000,0.481633,0.600389,0.554167,1.000000,1.000000,1.000000
0.114681,0.018037,0.000000,0.000000,0.077398,0.000000,0.019202,0.019201,0.020533,0.180000,0.481633,0.305431,0.308333,0.000000,0.000000,0.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.946468,0.979080,1.000000,1.000000,0.908524,1.000000,0.979993,0.979562,0.982431,0.680000,0.481633,0.624082,0.466667,1.000000,1.000000,1.000000
0.909586,0.979080,1.000000,1.000000,0.902708,1.000000,0.979993,0.980421,0.976917,0.660000,0.481633,0.611988,0.526976,1.000000,1.000000,1.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.936164,0.979080,1.000000,1.000000,0.906773,1.000000,0.979993,0.979588,0.976911,0.540000,0.481633,0.620239,0.347500,0.900000,1.000000,1.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.909586,0.979080,1.000000,1.000000,0.902708,1.000000,0.979993,0.980421,0.976917,0.660000,0.481633,0.611988,0.526976,1.000000,1.000000,1.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.393397,0.018037,0.000000,0.000000,0.092007,0.000000,0.019202,0.019204,0.020528,0.140000,0.481633,0.337716,0.147500,0.000000,0.000000,0.000000
0.114681,0.018037,0.000000,0.000000,0.077398,0.000000,0.019202,0.019201,0.020533,0.180000,0.481633,0.305431,0.308333,0.000000,0.000000,0.000000
0.941355,0.979080,1.000000,1.000000,0.907569,1.000000,0.979993,0.979675,0.984363,0.740000,0.481633,0.621984,0.600000,0.900000,0.900000,1.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.114681,0.018037,0.000000,0.000000,0.077398,0.000000,0.019202,0.019201,0.020533,0.180000,0.481633,0.305431,0.308333,0.000000,0.000000,0.000000
0.949479,0.979080,1.000000,1.000000,0.909088,1.000000,0.979993,0.979556,0.981836,0.640000,0.481633,0.625357,0.483333,1.000000,1.000000,1.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.393397,0.018037,0.000000,0.000000,0.092007,0.000000,0.019202,0.019204,0.020528,0.140000,0.481633,0.337716,0.147500,0.000000,0.000000,0.000000
0.942072,0.979080,1.000000,1.000000,0.907691,1.000000,0.979993,0.979675,0.984415,0.740000,0.481633,0.622254,0.600000,0.900000,0.900000,1.000000
0.114681,0.018037,0.000000,0.000000,0.077398,0.000000,0.019202,0.019201,0.020533,0.180000,0.481633,0.305431,0.308333,0.000000,0.000000,0.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.909586,0.979080,1.000000,1.000000,0.902708,1.000000,0.979993,0.980421,0.976917,0.660000,0.481633,0.611988,0.526976,1.000000,1.000000,1.000000
0.941355,0.979080,1.000000,1.000000,0.907569,1.000000,0.979993,0.979675,0.984363,0.740000,0.481633,0.621984,0.600000,0.900000,0.900000,1.000000
0.950525,0.979080,1.000000,1.000000,0.909300,1.000000,0.979993,0.979535,0.981180,0.560000,0.481633,0.625834,0.479167,0.900000,1.000000,1.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.946506,0.979080,1.000000,1.000000,0.908469,1.000000,0.979993,0.979677,0.983412,0.800000,0.481633,0.624006,0.606667,0.900000,1.000000,1.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.307903,0.018037,0.000000,0.000000,0.088141,0.000000,0.019202,0.019204,0.020512,0.260000,0.481633,0.329466,0.326976,0.000000,0.000000,0.000000
0.942072,0.979080,1.000000,1.000000,0.907691,1.000000,0.979993,0.979675,0.984415,0.740000,0.481633,0.622254,0.600000,0.900000,0.900000,1.000000
0.393397,0.018037,0.000000,0.000000,0.092007,0.000000,0.019202,0.019204,0.020528,0.140000,0.481633,0.337716,0.147500,0.000000,0.000000,0.000000
0.438791,0.018037,0.000000,0.000000,0.093766,0.000000,0.019202,0.019204,0.015947,0.280000,0.481633,0.341559,0.266667,0.000000,0.000000,0.000000
0.409388,0.018002,0.000000,0.000000,0.096750,0.000000,0.018844,0.018901,0.013562,0.540000,0.477551,0.354137,0.500000,0.300000,0.100000,0.000000
0.445944,0.018002,0.000000,0.000000,0.099084,0.000000,0.018844,0.018901,0.016379,0.480000,0.477551,0.359813,0.133333,0.100000,0.000000,0.000000
0.958519,0.980950,1.000000,1.000000,0.914253,1.000000,0.979594,0.978409,0.976685,0.640000,0.477551,0.644869,0.800000,0.900000,1.000000,1.000000
0.950006,0.979007,1.000000,1.000000,0.910899,1.000000,0.979594,0.978727,0.983161,0.740000,0.477551,0.638033,1.000000,1.000000,1.000000,1.000000
0.390309,0.018002,0.000000,0.000000,0.097946,0.000000,0.018844,0.018901,0.019930,0.300000,0.477551,0.348973,0.236905,0.000000,0.000000,0.000000
0.294132,0.018002,0.000000,0.000000,0.083804,0.000000,0.018844,0.018901,0.019932,0.180000,0.477551,0.340087,0.218572,0.000000,0.000000,0.000000
0.294132,0.018002,0.000000,0.000000,0.083804,0.000000,0.018844,0.018901,0.019932,0.180000,0.477551,0.340087,0.218572,0.000000,0.000000,0.000000
0.931039,0.979007,1.000000,1.000000,0.903125,1.000000,0.979594,0.978993,0.985176,0.720000,0.477551,0.627493,0.766667,1.000000,1.000000,1.000000
0.350960,0.018002,0.000000,0.000000,0.090131,0.000000,0.018844,0.018901,0.012755,0.540000,0.477551,0.347341,0.200000,0.100000,0.000000,0.000000
0.914473,0.979007,1.000000,1.000000,0.895923,1.000000,0.979594,0.978920,0.976659,0.380000,0.477551,0.621653,0.618572,1.000000,1.000000,1.000000
0.294132,0.018002,0.000000,0.000000,0.083804,0.000000,0.018844,0.018901,0.019932,0.180000,0.477551,0.340087,0.218572,0.000000,0.000000,0.000000
0.914473,0.979007,1.000000,1.000000,0.895923,1.000000,0.979594,0.978920,0.976659,0.380000,0.477551,0.621653,0.618572,1.000000,1.000000,1.000000
0.445944,0.018002,0.000000,0.000000,0.099084,0.000000,0.018844,0.018901,0.016379,0.480000,0.477551,0.359813,0.133333,0.100000,0.000000,0.000000
0.951402,0.979007,1.000000,1.000000,0.911157,1.000000,0.979594,0.978630,0.982728,0.780000,0.477551,0.639328,1.000000,1.000000,1.000000,1.000000
0.932773,0.979007,1.000000,1.000000,0.903124,1.000000,0.979594,0.978860,0.984796,0.740000,0.477551,0.628907,0.600000,0.600000,0.600000,1.000000
0.914473,0.979007,1.000000,1.000000,0.895923,1.000000,0.979594,0.978920,0.976659,0.380000,0.477551,0.621653,0.618572,1.000000,1.000000,1.000000
0.914473,0.979007,1.000000,1.000000,0.895923,1.000000,0.979594,0.978920,0.976659,0.380000,0.477551,0.621653,0.618572,1.000000,1.000000,1.000000
0.914473,0.979007,1.000000,1.000000,0.895923,1.000000,0.979594,0.978920,0.976659,0.380000,0.477551,0.621653,0.618572,1.000000,1.000000,1.000000
0.430374,0.018002,0.000000,0.000000,0.098840,0.000000,0.018844,0.018901,0.015491,0.540000,0.477551,0.356752,0.433333,0.000000,0.000000,0.000000
0.294132,0.018002,0.000000,0.000000,0.083804,0.000000,0.018844,0.018901,0.019932,0.180000,0.477551,0.340087,0.218572,0.000000,0.000000,0.000000
0.114894,0.018002,0.000000,0.000000,0.070842,0.000000,0.018844,0.018898,0.019888,0.260000,0.477551,0.295261,0.186667,0.000000,0.000000,0.000000
0.294132,0.018002,0.000000,0.000000,0.083804,0.000000,0.018844,0.018901,0.019932,0.180000,0.477551,0.340087,0.218572,0.000000,0.000000,0.000000
0.939716,0.979007,1.000000,1.000000,0.906550,1.000000,0.979594,0.978897,0.985551,0.780000,0.477551,0.631852,1.000000,1.000000,1.000000,1.000000
0.914473,0.979007,1.000000,1.000000,0.895923,1.000000,0.979594,0.978920,0.976659,0.380000,0.477551,0.621653,0.618572,1.000000,1.000000,1.000000
0.942616,0.979007,1.000000,1.000000,0.910863,1.000000,0.979594,0.979421,0.976707,0.500000,0.477551,0.630540,0.636905,1.000000,1.000000,1.000000
0.953816,0.979007,1.000000,1.000000,0.911898,1.000000,0.979594,0.978508,0.981372,0.680000,0.477551,0.641380,0.533333,0.900000,0.900000,1.000000
0.390309,0.018002,0.000000,0.000000,0.097946,0.000000,0.018844,0.018901,0.019930,0.300000,0.477551,0.348973,0.236905,0.000000,0.000000,0.000000
0.390309,0.018002,0.000000,0.000000,0.097946,0.000000,0.018844,0.018901,0.019930,0.300000,0.477551,0.348973,0.236905,0.000000,0.000000,0.000000
0.294132,0.018002,0.000000,0.000000,0.083804,0.000000,0.018844,0.018901,0.019932,0.180000,0.477551,0.340087,0.218572,0.000000,0.000000,0.000000
0.932773,0.979007,1.000000,1.000000,0.903124,1.000000,0.979594,0.978860,0.984796,0.740000,0.477551,0.628907,0.600000,0.600000,0.600000,1.000000
0.294132,0.018002,0.000000,0.000000,0.083804,0.000000,0.018844,0.018901,0.019932,0.180000,0.477551,0.340087,0.218572,0.000000,0.000000,0.000000
